,Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_Fertility,Soil_Type,pH,Pollution_Level,Plot_Size,Chosen_Crop,Annual_Yield,Standard_Yield
27831,27831,486.56946,-6.62394323,-3.416461759,Rural_Hawassa,6.209389,631.7,-6.3,32.2,12.95,0.56,Loamy,6.368833607,0.3642408938,3.4,wheat,2.2953063,0.6750900884
3863,3863,688.5084,-7.804434858,-5.312904458,Rural_Hawassa,7.435866,1017.4,-4.1,31,13.45,0.59,Sandy,6.085674399,0.2417024614,2.2,coffee,0.8961995155,0.4073634162
23167,23167,443.90762,-11.26480726,-9.272460591,Rural_Akatsi,7.675051,1929.9,-5.5,32,13.25,0.66,Silt,6.626881035,0.03273789777,4.5,coffee,2.494127356,0.5542505236
9433,9433,716.44946,-3.62765723,-0.6911699947,Rural_Kilimani,18.060072,1259.6,-3.6,32.1,14.25,0.64,Volcanic,5.270833603,0.5586888256,1.5,cassava,0.6911455123,0.4607636749
11976,11976,496.0449,-9.043500497,-6.245359657,Rural_Hawassa,6.3738904,1275.5,-5.6,31.4,12.9,0.61,Peaty,4.699974991,0.0726488912,3.6,wheat,1.40388892,0.3899691443
24452,24452,875.39606,-1.640646513,-1.754259013,Rural_Kilimani,2.9586484,1377.7,-2.1,28.3,13.1,0.61,Volcanic,5.884694876,0.08440112588,7.2,cassava,3.919608483,0.5443900671
18943,18943,688.125,-9.349887637,-1.974985123,Rural_Sokoto,32.623985,1785.8,-3.4,29.9,13.25,0.73,Volcanic,5.437320932,0.1201850775,1.5,coffee,0.8318278071,0.5545518714
1278,1278,788.16034,-6.231947919,-0.04250550864,Rural_Sokoto,2.4362955,1427.8,-2.8,28.7,12.95,0.61,Volcanic,5.010184261,0.9854947426,13,tea,6.290769443,0.4839053418
13511,13511,527.0001,-5.749838743,-0.8488315017,Rural_Sokoto,10.996401,1007.4,-5.6,31.8,13.1,0.6,Loamy,6.593495243,0.9174246315,4.7,wheat,2.347657279,0.4995015487
231,231,266.00876,-11.71087089,-6.362479633,Rural_Hawassa,15.261618,1670.1,-7.5,33.9,13.2,0.67,Silt,6.208903402,0.005715613941,0.8,banana,0.3542030262,0.4427537827
28266,28266,692.2768,-8.858767075,-1.686689796,Rural_Sokoto,5.9733033,1685.3,-3.5,32.6,14.55,0.64,Volcanic,4.88218651,0.06237321236,3.7,tea,3.057027379,0.8262236159
10036,10036,427.91647,-10.84577779,-9.177863687,Rural_Akatsi,15.005951,1872.4,-5.7,32.1,13.2,0.68,Silt,6.534488411,0.04684332382,0.5,wheat,0.2597372185,0.5194744369
19960,19960,742.2018,-3.109502508,-1.826332845,Rural_Kilimani,5.636904,1102,-3.6,28.1,12.25,0.59,Sandy,6.161655458,0.394103177,4.2,wheat,2.010581873,0.4787099698
14653,14653,540.4187,-5.839952608,-0.7542345975,Rural_Sokoto,4.8226066,1047.2,-5.4,33.2,13.9,0.59,Loamy,6.155764727,0.9250512341,3.7,coffee,1.086433811,0.2936307596
42102,42102,577.2588,-7.52958757,-2.339858897,Rural_Sokoto,3.059855,1109.9,-5,30.9,12.95,0.59,Loamy,4.814633982,0.3853505559,7.1,cassava,3.726596888,0.5248728011
2791,2791,660.7308,-9.011960645,-0.8623453452,Rural_Sokoto,1.1253446,1775.4,-3.7,31.1,13.7,0.63,Volcanic,4.131205849,0.09562781977,11.9,tea,9.511320839,0.7992706588
7836,7836,457.22073,-9.944639144,-7.439082495,Rural_Akatsi,6.8929124,1595.7,-5.7,30.5,12.4,0.63,Silt,6.30438033,0.03972325332,2.6,coffee,1.295052105,0.4980969634
16842,16842,318.5562,-10.89083472,-7.065199493,Rural_Hawassa,13.83115,1653.9,-6.9,33.9,13.5,0.66,Silt,5.975007943,0.03093403779,1.7,wheat,0.8196465033,0.4821450019
41644,41644,366.46924,-10.96292581,-5.993101245,Rural_Hawassa,11.801263,1678.7,-6.5,32.1,12.8,0.66,Silt,5.615708966,0.1192193248,1.6,banana,0.7111626305,0.4444766441
32032,32032,397.6422,-12.13440606,-8.335500778,Rural_Akatsi,1.9028625,1862.2,-6,31.6,12.8,0.64,Silt,7.114719264,0.1181738246,5,banana,2.09387506,0.4187750121
33835,33835,242.46747,-14.00877444,-7.547193243,Rural_Hawassa,9.8264065,1328.2,-7.8,31.4,11.8,0.62,Silt,5.702679951,4.84E-08,5,rice,2.817597582,0.5635195164
22921,22921,823.7611,-4.934308268,-4.911993769,Rural_Kilimani,4.8609753,601.7,-3.3,30.3,13.5,0.55,Sandy,6.64217339,0.2828875952,3.8,maize,2.125417919,0.5593205051
24006,24006,556.82324,-1.604600967,-5.560658255,Rural_Kilimani,24.587034,318.7,-6,33.1,13.55,0.59,Loamy,4.689117828,0.1676369826,1.9,cassava,0.8792637748,0.4627704078
34805,34805,751.56635,-1.94252796,-3.515563278,Rural_Kilimani,19.362568,805.7,-3.7,30.3,13.3,0.61,Sandy,5.686386062,0.1314993643,1.4,maize,0.6893116176,0.4923654412
3734,3734,598.95905,-6.569874912,-0.8037853569,Rural_Sokoto,17.554686,1177.8,-4.8,32,13.6,0.64,Loamy,6.386573075,0.8320777635,1.5,maize,0.6945763501,0.4630509001
17161,17161,845.7247,-3.7808508,-1.092080684,Rural_Kilimani,5.2500443,1318.3,-2.4,27.5,12.55,0.61,Volcanic,5.824850516,0.6432864491,2.1,cassava,1.014229133,0.4829662536
7831,7831,777.75366,-3.677219855,-5.921027413,Rural_Kilimani,9.565434,515.2,-3.8,29,12.6,0.56,Sandy,5.452799302,0.2239617712,3.7,potato,2.305909725,0.6232188447
43296,43296,610.60425,-8.836238608,-3.713766315,Rural_Hawassa,3.9867504,1377.2,-4.5,29.3,12.4,0.61,Peaty,4.708254117,0.01225591845,5.9,wheat,2.270577472,0.3848436393
4672,4672,756.2731,-8.822721529,-5.123710649,Rural_Hawassa,17.959898,1448.9,-3.2,30.6,13.7,0.66,Volcanic,4.782133254,0.1416350086,0.8,tea,0.5791707128,0.723963391
19138,19138,465.15396,-11.31887558,-5.371464446,Rural_Hawassa,22.666265,1843.5,-5.4,35.2,14.9,0.7,Silt,5.424105845,0.01771966998,0.9,rice,0.555435339,0.6171503767
21317,21317,729.9696,-3.132030974,-0.601077705,Rural_Kilimani,11.44809,1319.5,-3.5,29,12.75,0.63,Volcanic,4.425223469,0.3561388156,2.6,tea,1.672032593,0.6430894587
16085,16085,839.1313,-5.218166941,-3.691243243,Rural_Kilimani,2.4376607,774.7,-3,30.6,13.8,0.56,Rocky,5.61722985,0.1975409919,12.3,potato,7.051983904,0.5733320247
25243,25243,578.9127,-6.786148187,-2.632658838,Rural_Hawassa,8.258308,889.4,-5.2,31,12.9,0.58,Loamy,5.062154869,0.4424949868,2.2,cassava,1.209928468,0.5499674853
13559,13559,727.7874,-1.793840083,-4.074135474,Rural_Kilimani,10.92825,676.5,-4.1,32.8,14.35,0.58,Sandy,6.145569792,0.06670791746,4.2,potato,2.46007131,0.5857312642
17396,17396,696.38367,-2.807621061,-3.839895521,Rural_Kilimani,11.81741,642.6,-4.4,31.5,13.55,0.58,Sandy,4.540218024,0.2050711553,1.2,potato,0.6322532603,0.5268777169
16071,16071,668.75867,-7.966639814,-1.015502238,Rural_Sokoto,22.012236,1504.5,-3.9,30.1,13.1,0.67,Volcanic,4.480352127,0.2958046275,1.7,cassava,0.6096031733,0.358590102
29220,29220,371.5034,-11.14315354,-7.191328699,Rural_Hawassa,9.789698,1786.8,-6,34.9,14.45,0.66,Silt,6.175878801,0.02439790866,3.3,coffee,1.813379081,0.5495088123
7893,7893,466.27332,0.0309656767,-3.578627881,Rural_Kilimani,14.390517,527.4,-6.6,35.9,14.65,0.58,Loamy,4.901819006,0.001365915358,0.5,potato,0.317118457,0.6342369141
4305,4305,797.7817,-8.106316304,-1.317311408,Rural_Sokoto,1.0256929,1637.3,-2.6,31.6,14.5,0.62,Volcanic,5.567186648,0.2596819981,11,tea,7.81235075,0.7102137045
15294,15294,420.3306,-10.63401021,-6.339956561,Rural_Hawassa,10.678797,1684.5,-5.9,32.3,13.2,0.65,Silt,7.448161008,0.2037095941,2.6,rice,1.253805427,0.4822328566
28593,28593,662.87103,-9.246256693,-0.09656088247,Rural_Sokoto,6.1682024,1887.4,-3.6,30.8,13.6,0.65,Volcanic,4.185516607,0.2006554682,2.6,tea,2.113049447,0.8127113259
43929,43929,547.3409,-11.71988228,-9.704903582,Rural_Akatsi,4.8526483,2068.8,-4.4,33.1,14.35,0.66,Silt,5.784005902,0.00299305424,4.1,banana,2.438151252,0.594671037
14313,14313,454.81158,-7.142097952,-1.074062226,Rural_Sokoto,5.7110567,1088.1,-6.2,33.5,13.65,0.59,Loamy,6.389825754,0.6599469959,4.1,maize,2.031429541,0.4954706197
30269,30269,551.4903,-2.073193064,-5.988596631,Rural_Kilimani,13.007944,295.8,-6,29.9,11.95,0.55,Loamy,6.322452243,0.3291465525,2,potato,1.08167981,0.5408399049
26808,26808,841.2936,-2.469694068,-0.8578407307,Rural_Kilimani,25.36466,1449.6,-2.3,27.1,12.4,0.68,Volcanic,5.079966371,0.1758082858,1.3,cassava,0.6145648913,0.472742224
18503,18503,665.903,-8.74161905,-5.826430509,Rural_Hawassa,8.197059,1330.7,-4,28.9,12.45,0.62,Volcanic,4.826098995,0.1191028026,4.9,cassava,2.123057837,0.4332771097
44648,44648,669.47296,-9.944639144,-9.340029809,Rural_Akatsi,12.133554,1967.3,-3.4,30.9,13.75,0.68,Volcanic,5.691094169,0.1726779166,1.7,banana,1.138189131,0.6695230184
21035,21035,632.16504,-3.605128763,-6.578701129,Rural_Kilimani,22.163286,383.9,-5.2,33.5,14.15,0.59,Loamy,5.44053977,0.1934160795,1.9,wheat,1.157236454,0.6090718181
13609,13609,733.28033,-9.728365869,-1.853360532,Rural_Sokoto,9.052362,1942.7,-2.9,31.1,14.1,0.67,Volcanic,4.84529907,0.2814221718,2.4,tea,1.928653348,0.8036055615
41472,41472,713.59985,-2.032641825,-4.0200801,Rural_Kilimani,0.93266416,662.2,-4.2,30.7,13.25,0.55,Sandy,4.967125662,0.09499393208,8.4,wheat,3.94554046,0.4697071976
28053,28053,892.56995,-4.627921128,-4.267833897,Rural_Kilimani,32.989246,730.8,-2.5,28.6,13.05,0.65,Sandy,5.025903463,0.2274235921,0.5,tea,0.2206526476,0.4413052953
6985,6985,616.45496,-10.3050946,-6.727353407,Rural_Akatsi,6.5553246,1822.3,-4,30.7,13.35,0.65,Silt,5.688959873,0.1426830726,2.3,coffee,1.062116379,0.4617897302
12858,12858,854.70575,-4.875734255,-5.002086058,Rural_Kilimani,27.868086,625.8,-3,29.6,13.3,0.63,Sandy,5.626248867,0.2863453586,1.6,maize,0.8177955307,0.5111222067
5908,5908,645.5982,-6.781642494,-6.159771981,Rural_Amanzi,1.3436301,681.5,-4.8,28.8,12,0.55,Sandy,6.007008439,0.2509444218,10.3,maize,5.278929143,0.5125173925
9743,9743,981.6874,-4.740563458,-3.871427822,Rural_Kilimani,1.4468552,880.8,-1.6,28.4,13.4,0.56,Rocky,5.786335319,0.2065524461,6.5,wheat,3.645506107,0.5608470934
15751,15751,474.2781,-8.975915099,-6.515636526,Rural_Akatsi,8.706329,1241.7,-5.9,33.9,14,0.61,Peaty,4.047425494,0.06227666297,4.6,cassava,1.761015501,0.3828294567
21425,21425,893.41125,-4.920791188,-4.222787752,Rural_Kilimani,3.642837,742.6,-2.5,31.4,14.45,0.56,Rocky,5.439072419,0.2293419571,10.2,potato,5.98836521,0.5870946285
16946,16946,842.4643,-5.240695407,-3.655206327,Rural_Kilimani,16.455849,785.1,-2.9,30.3,13.7,0.6,Rocky,5.015586224,0.1968807272,0.6,wheat,0.3129385983,0.5215643305
6293,6293,733.7607,-2.577830706,-3.75881246,Rural_Kilimani,37.286278,706.9,-4,29.7,12.85,0.66,Sandy,5.059361292,0.1953114567,0.6,wheat,0.2736406004,0.4560676673
20305,20305,521.5132,-6.578886298,-0.5470223311,Rural_Sokoto,9.441348,1109.7,-5.7,31.2,12.75,0.61,Loamy,6.301336359,0.8559437709,4.9,coffee,1.508536545,0.3078646011
4832,4832,491.10342,-10.25553198,-4.569643068,Rural_Hawassa,24.097864,1658.4,-5.3,31,12.85,0.69,Silt,6.018810182,0.07306980689,1.1,coffee,0.5435617088,0.494147008
38632,38632,843.45886,-4.645943901,-5.222812168,Rural_Kilimani,29.219316,595.7,-3.1,27.7,12.3,0.63,Sandy,4.994232767,0.2847523776,1.1,wheat,0.5148724831,0.4680658937
28558,28558,660.4994,-9.836502506,-9.524719003,Rural_Akatsi,7.9729586,1930.9,-3.7,32.1,14.2,0.66,Volcanic,4.714011051,0.1653720712,3.2,banana,1.67935508,0.5247984626
3804,3804,709.18774,-2.203858168,-3.267809481,Rural_Kilimani,4.697721,800.7,-4.1,30.5,13.2,0.57,Sandy,6.239265974,0.2090201348,4.4,wheat,2.467271169,0.5607434475
34100,34100,462.76132,0.1165738482,-3.605655567,Rural_Kilimani,1.8869421,513.1,-6.6,31,12.2,0.54,Loamy,4.955266631,0.001041929363,9.7,wheat,5.704885914,0.5881325684
44728,44728,775.79816,-2.785092595,-0.9974837798,Rural_Kilimani,8.034039,1328,-3,28.4,12.7,0.62,Volcanic,4.504098111,0.2612636605,3.7,tea,2.433418221,0.6576806003
33348,33348,787.87726,-11.00798275,0.5881405195,Rural_Sokoto,11.432857,2321.9,-2,29.9,13.95,0.7,Volcanic,5.60575626,0.2160768548,3.3,banana,1.836311765,0.5564581106
22752,22752,679.1627,-7.601678662,-4.889470696,Rural_Hawassa,4.6946454,951.6,-4.3,31.3,13.5,0.58,Sandy,6.289048552,0.1378534833,2.1,wheat,1.157571684,0.5512246114
14311,14311,438.48843,-9.768917108,-7.191328699,Rural_Akatsi,3.8754654,1499.4,-6,33.1,13.55,0.62,Silt,6.543318702,0.04222041584,12.8,coffee,6.240926553,0.4875723869
15529,15529,616.026,-5.294763726,-0.2452131605,Rural_Kilimani,18.707205,1162.1,-4.6,30.7,13.05,0.64,Loamy,5.992603659,0.8773006443,1.1,cassava,0.6026080424,0.5478254931
32414,32414,546.2794,-7.912571495,-3.587637109,Rural_Hawassa,18.284283,1015.9,-5.4,29.7,12.15,0.63,Loamy,5.714735349,0.05350243298,1.1,cassava,0.7259744032,0.6599767302
13505,13505,541.85986,-1.397339079,-5.560658255,Rural_Kilimani,21.9111,303,-6.1,33,13.45,0.58,Loamy,5.610075102,0.1223801224,0.7,wheat,0.4300160215,0.6143086021
32946,32946,711.1448,-3.609634457,-0.3172869923,Rural_Kilimani,10.1810665,1308.3,-3.6,31,13.7,0.62,Volcanic,5.783793851,0.5024738746,3.4,coffee,1.481465552,0.4357251624
2730,2730,766.1265,-8.930858166,-1.889397448,Rural_Sokoto,5.125341,1760.1,-2.7,30.1,13.7,0.64,Volcanic,5.328114257,0.05102469842,3.8,banana,2.177157476,0.572936178
21012,21012,565.89935,-9.237245306,-5.290381385,Rural_Hawassa,28.952644,1399.9,-4.9,32.5,13.8,0.69,Silt,7.078038106,0.0399750365,0.9,wheat,0.4827933592,0.5364370658
43005,43005,294.08762,-11.56668871,-6.506627297,Rural_Hawassa,33.368755,1666.8,-7.4,32.6,12.6,0.72,Silt,5.297183775,0.009780499515,1.9,rice,1.041128359,0.5479622942
32133,32133,897.61084,-7.7098153,-8.182343886,Rural_Akatsi,7.824952,1421.6,-1.8,29.8,14,0.62,Volcanic,4.595591144,0.1040956726,3.6,tea,2.319151424,0.644208729
43722,43722,689.9065,-6.231947919,-7.276916374,Rural_Amanzi,8.919456,697.6,-4.4,30.6,13.1,0.57,Sandy,5.719625091,0.4739946837,4.9,potato,2.733549234,0.5578671905
16642,16642,818.4037,-5.015410746,-6.303919645,Rural_Kilimani,20.145409,587.7,-3.3,28.6,12.65,0.6,Sandy,5.148153202,0.317285149,1.7,wheat,0.7885733213,0.4638666596
20416,20416,398.1538,-10.47180525,-6.051661234,Rural_Hawassa,9.613,1632.9,-6.1,31.4,12.65,0.65,Silt,6.058345454,0.2781124686,2.7,banana,1.172037392,0.434087923
11636,11636,466.16754,-10.42224263,-5.988596631,Rural_Hawassa,4.13083,1673.1,-5.5,32.3,13.4,0.63,Silt,6.645574973,0.2869657772,5,banana,2.03059842,0.406119684
29314,29314,518.53674,-11.49009192,-5.452547507,Rural_Hawassa,5.864134,1919.4,-4.8,29.7,12.45,0.66,Silt,6.691571486,0.01035353733,2.5,coffee,1.324972591,0.5299890365
39570,39570,736.6465,-4.317028294,-2.4029235,Rural_Kilimani,19.46903,908.4,-3.8,29.4,12.8,0.62,Sandy,4.894411014,0.4114489041,1,tea,0.4726514932,0.4726514932
40754,40754,636.65204,-6.966375916,-2.731760357,Rural_Hawassa,17.111107,971.9,-4.6,30,12.7,0.62,Loamy,5.533762109,0.3703565027,0.5,potato,0.3073279009,0.6146558018
27456,27456,311.34018,-11.31887558,-8.515685358,Rural_Akatsi,5.072056,1762.5,-6.9,34.6,13.85,0.64,Silt,7.006824723,0.2507385313,2.1,banana,0.7454463103,0.3549744335
21222,21222,796.16956,-8.119833384,-1.402899084,Rural_Sokoto,11.962784,1628.2,-2.6,30.8,14.1,0.65,Volcanic,3.886479345,0.2576297789,0.8,tea,0.4953233632,0.619154204
40975,40975,608.8834,-5.5786224,-0.6100869339,Rural_Kilimani,4.2454534,1117.9,-4.8,32,13.6,0.59,Loamy,6.640960085,0.9207220945,3.3,coffee,0.8964936293,0.2716647361
44861,44861,742.3673,-3.442923807,-1.673175953,Rural_Kilimani,7.6076727,1114.9,-3.5,29.4,12.95,0.6,Sandy,6.044569355,0.483795359,4.6,wheat,2.019376363,0.4389948616
13247,13247,676.5394,-10.04827009,-0.8713545741,Rural_Sokoto,7.949481,2026.6,-3.3,30,13.35,0.67,Volcanic,5.461999133,0.2230930389,2.2,banana,1.365901103,0.6208641375
44180,44180,543.8887,-1.879448255,-4.357926187,Rural_Kilimani,31.224918,432.8,-6,30.8,12.4,0.62,Loamy,5.129499637,0.06536604218,1.2,potato,0.782917082,0.6524309016
32211,32211,735.25323,-9.890570825,-0.4389115834,Rural_Sokoto,2.532277,2084.8,-2.7,32,14.65,0.66,Volcanic,4.748788113,0.3096823225,6,tea,4.470238707,0.7450397844
890,890,984.9977,-7.606184355,-6.254368885,Rural_Hawassa,3.5010483,1281.9,-1.2,29.3,14.05,0.6,Volcanic,4.596913201,0.3569590562,9.4,tea,4.973418962,0.5290871236
38240,38240,636.8434,-9.147131442,-1.159649901,Rural_Sokoto,10.528432,1757.6,-3.9,28.6,12.35,0.66,Silt,7.464548373,0.07353634356,2.8,banana,1.181393397,0.4219262133
1377,1377,333.4007,-11.12963646,-6.21833197,Rural_Hawassa,7.110274,1686.3,-6.7,32.2,12.75,0.64,Silt,7.345917592,0.07256371531,3.5,wheat,1.526604224,0.4361726354
33916,33916,678.44305,-5.682253344,0.5791312905,Rural_Sokoto,6.3212385,1303.7,-4,31.6,13.8,0.61,Volcanic,4.29515131,0.7862111876,2.1,cassava,0.6622545526,0.3153593107
13800,13800,725.89374,-7.516070491,-3.402947916,Rural_Hawassa,3.8169806,1106.4,-3.7,30.4,13.35,0.59,Sandy,5.127946431,0.1013695357,12.3,wheat,5.188036482,0.4217915839
8934,8934,561.59186,-8.795687369,-6.790418009,Rural_Akatsi,16.524296,1271.5,-5.2,30.9,12.85,0.64,Silt,5.455133223,0.05972215417,0.8,wheat,0.3900177933,0.4875222416
36111,36111,537.12524,-7.286280136,-0.8983822611,Rural_Sokoto,2.9135644,1227.2,-5.3,31.7,13.2,0.59,Peaty,4.547867022,0.5852077083,11.8,wheat,3.071524982,0.2602987273
43539,43539,640.5043,-9.21471684,-7.785937811,Rural_Akatsi,7.7593102,1593.1,-4,31.3,13.65,0.64,Volcanic,4.791955449,0.1020856247,4.9,banana,2.157674594,0.4403417539
45143,45143,782.7689,-7.921582882,1.268337307,Rural_Sokoto,8.171777,1757.1,-2.6,29.1,13.25,0.65,Volcanic,5.317356048,0.1045930398,3.9,tea,3.123257848,0.8008353456
10430,10430,638.84985,-8.444243297,-6.029138161,Rural_Hawassa,9.946329,1188.7,-4.5,30.4,12.95,0.61,Sandy,5.027000667,0.2071327432,3.8,cassava,1.878320449,0.494294855
12894,12894,705.3804,-5.506531308,-0.8713545741,Rural_Kilimani,7.3544865,1176.6,-3.8,31.2,13.7,0.6,Sandy,6.012871065,0.909080714,4.3,coffee,0.900124196,0.2093312084
28994,28994,902.3298,-2.699484423,-7.231870229,Rural_Kilimani,20.582266,715.8,-2.5,29.5,13.5,0.61,Rocky,5.900528077,0.1189076444,1.9,maize,1.196626214,0.6298032704
38764,38764,586.7087,-5.596645173,-8.182343886,Rural_Amanzi,20.708065,618.6,-5.4,31.2,12.9,0.6,Loamy,5.649208152,0.2366246913,1.7,maize,1.037650057,0.6103823866
28895,28895,795.52783,-9.913099291,0.6286820498,Rural_Sokoto,25.032454,2188.1,-2.1,28.5,13.2,0.73,Volcanic,4.319082434,0.2530805385,1.3,tea,0.8613713347,0.6625933344
7892,7892,664.95166,-9.940133451,-9.213900603,Rural_Akatsi,8.490381,1950.8,-3.5,32.5,14.5,0.67,Volcanic,5.575052985,0.1873106523,2,coffee,1.222593687,0.6112968435
35639,35639,599.2727,-6.659988776,-0.7046838381,Rural_Sokoto,24.570477,1205,-4.8,31,13.1,0.66,Silt,6.202027534,0.8155090844,0.8,wheat,0.3320326566,0.4150408208
41799,41799,785.49927,-2.974331711,-1.362357553,Rural_Kilimani,10.648174,1253.6,-3,30,13.5,0.62,Volcanic,5.503613498,0.337686567,4.9,tea,3.039224938,0.6202499873
32023,32023,500.37042,-9.223728227,-6.484104224,Rural_Akatsi,17.46591,1354.3,-5.5,30.4,12.45,0.65,Silt,7.055209507,0.06251434506,0.8,cassava,0.2841976863,0.3552471079
34708,34708,630.5046,-9.178671294,-1.177668359,Rural_Sokoto,8.494329,1757.3,-4,30.1,13.05,0.65,Silt,6.057971696,0.07292134847,2.1,coffee,1.000971972,0.4766533199
8546,8546,809.4209,-10.89984611,-0.3353054503,Rural_Sokoto,7.9727387,2316.3,-1.8,26.7,12.45,0.69,Volcanic,5.767072032,0.3494627349,3.5,banana,1.994061168,0.5697317623
18875,18875,483.2444,-6.493278127,-3.380424843,Rural_Hawassa,11.329003,615.1,-6.3,31.7,12.7,0.57,Loamy,6.609173097,0.4442645328,2.2,potato,1.137957059,0.5172532087
33278,33278,715.7269,-1.699220525,-3.042578757,Rural_Kilimani,5.4104185,888.9,-4,28.3,12.15,0.58,Sandy,4.977417463,0.1217436406,4.7,potato,2.64584194,0.5629450936
19148,19148,790.03217,-3.681725548,-1.862369761,Rural_Kilimani,2.6912007,1111.9,-3.1,28.8,12.85,0.58,Sandy,5.021361491,0.51591377,9.7,wheat,3.198501581,0.329742431
354,354,586.2164,-7.146603646,-4.560633839,Rural_Hawassa,27.037706,735.6,-5.3,30.3,12.5,0.63,Loamy,5.259440299,0.1277393941,1.3,wheat,0.7878734684,0.6060565142
23642,23642,826.0861,-8.151373237,-0.6236007774,Rural_Sokoto,33.537655,1756.8,-2.2,29.8,13.8,0.73,Volcanic,4.202560883,0.2051020536,0.7,tea,0.4985623096,0.7122318708
11841,11841,98.41461,-12.43178181,-6.227341199,Rural_Hawassa,14.703995,1499.8,-9,33.4,12.2,0.65,Silt,5.583831937,6.93E-05,0.6,banana,0.2539527102,0.4232545169
37326,37326,482.47665,-9.976178997,-3.074111058,Rural_Hawassa,4.2089114,1660,-5.3,31.1,12.9,0.63,Silt,7.159187497,0.01114419675,2.7,wheat,1.331203184,0.4930382162
36891,36891,747.40375,-8.291049727,-5.975082787,Rural_Hawassa,14.456315,1257.1,-3.4,30.9,13.75,0.63,Volcanic,3.847394603,0.2615718105,1.7,tea,0.9479739759,0.5576317505
30398,30398,559.2854,-9.020972031,-3.209249493,Rural_Hawassa,21.072151,1429.9,-4.9,30.4,12.75,0.67,Silt,5.804833571,0.01021669643,1.9,coffee,0.8434087379,0.4438993358
8368,8368,520.09686,-11.67482535,-9.700398968,Rural_Akatsi,4.6713724,2040.4,-4.7,31,13.15,0.66,Silt,7.017196063,0.003343199219,4.9,banana,2.488254683,0.5078070782
14815,14815,383.8851,-13.33292046,-6.583205743,Rural_Hawassa,0.63370454,1654,-6.3,33.4,13.55,0.62,Silt,6.412494247,4.15E-07,5.7,wheat,3.029219512,0.5314420196
21835,21835,714.7195,-2.915757699,-2.96600031,Rural_Kilimani,5.5740056,831.7,-4,28.5,12.25,0.57,Sandy,6.488433154,0.363035778,4.6,wheat,2.449902484,0.5325874966
21622,21622,539.5656,-1.739771764,-4.524596923,Rural_Kilimani,7.8125067,406.7,-6,32.2,13.1,0.55,Loamy,6.733642165,0.05626729952,3.2,maize,2.024323745,0.6326011704
35665,35665,831.22656,-8.065765065,-1.425422156,Rural_Sokoto,17.925264,1647.9,-2.2,30.8,14.3,0.67,Volcanic,4.418362175,0.2809465414,1,tea,0.6905114055,0.6905114055
44398,44398,678.34357,-8.250498488,-7.709359365,Rural_Akatsi,7.6235375,1305.2,-3.9,31.2,13.65,0.61,Volcanic,4.227906278,0.05794573267,4.5,tea,3.089912991,0.6866473313
39724,39724,462.03885,-9.430990115,-3.177717191,Rural_Hawassa,5.6572433,1463.5,-5.8,34.4,14.3,0.62,Silt,5.995743667,0.005412065033,4.5,coffee,2.1670415,0.4815647777
17714,17714,478.74045,-9.940133451,-4.664239972,Rural_Hawassa,13.923988,1552.1,-5.5,32.1,13.3,0.65,Silt,5.227015642,0.02627528145,0.5,rice,0.3247358565,0.649471713
16330,16330,739.4273,-14.40527545,-6.267882729,Rural_Hawassa,7.132496,1687.9,-3.1,31.1,14,0.64,Volcanic,4.53848523,7.11E-09,2.1,tea,1.664478994,0.7926090447
8780,8780,602.72406,-1.753288844,-4.28134774,Rural_Kilimani,11.144455,510.8,-5.4,31,12.8,0.57,Loamy,5.841200514,0.05614357315,3.9,potato,2.641011681,0.6771824823
33929,33929,678.1962,-8.178407396,-2.727255743,Rural_Hawassa,17.509398,1342.8,-3.9,29.9,13,0.65,Volcanic,4.432991545,0.1059734278,1.4,tea,1.009360675,0.7209719109
24385,24385,483.71768,-10.54389634,-9.033716024,Rural_Akatsi,13.29828,1869.9,-5.2,34,14.4,0.67,Silt,5.432401255,0.07857733669,1.7,banana,0.8737349025,0.5139617073
32589,32589,542.45105,-5.515542695,-1.601102121,Rural_Hawassa,7.9695144,878.8,-5.6,34.1,14.25,0.58,Loamy,5.602402104,0.878544363,3.8,wheat,1.669069327,0.4392287701
43127,43127,371.37827,-10.60247036,-3.574123266,Rural_Hawassa,2.057994,1654.3,-6.4,33.8,13.7,0.62,Silt,7.311695842,0.1742096548,7.4,rice,3.536786903,0.4779441761
21501,21501,758.32776,-4.276477055,-6.033642776,Rural_Kilimani,5.705213,492.6,-4,28.6,12.3,0.55,Sandy,5.818807022,0.2589048435,2.6,maize,1.272704762,0.4895018316
